"PlayerID","FirstName","LastName","Country","Date","Points","Week Change","Tourn Played","Age","Height","Weight"
"Lukas Rosol","Lukas","Rosol","CZE",2011-12-26,"693","0","29",26,77.1653543307087,178
"Igor Kunitsyn","Igor","Kunitsyn","RUS",2011-12-26,"692","0","25",30,70.8661417322835,165
"Ryan Sweeting","Ryan","Sweeting","USA",2011-12-26,"690","0","24",24,77.1653543307087,184
"Denis Istomin","Denis","Istomin","UZB",2011-12-26,"685","0","28",25,74.0157480314961,194
"Alejandro Falla","Alejandro","Falla","COL",2011-12-26,"671","0","26",28,72.8346456692913,169
"Flavio Cipolla","Flavio","Cipolla","ITA",2011-12-26,"669","0","29",28,68.1102362204724,163
"Grigor Dimitrov","Grigor","Dimitrov","BUL",2011-12-26,"666","0","28",20,74.8031496062992,176
"Jarkko Nieminen","Jarkko","Nieminen","FIN",2011-12-26,"666","0","27",30,72.8346456692913,172
"Leonardo Mayer","Leonardo","Mayer","ARG",2011-12-26,"659","0","25",24,74.0157480314961,183
"Ryan Harrison","Ryan","Harrison","USA",2011-12-26,"658","0","24",19,74.0157480314961,185
"Nicolas Mahut","Nicolas","Mahut","FRA",2011-12-26,"653","0","25",29,74.8031496062992,176
"Cedrik-Marcel Stebe","Cedrik-Marcel","Stebe","GER",2011-12-26,"652","0","24",21,72.0472440944882,159
"Yen-Hsun Lu","Yen-Hsun","Lu","TPE",2011-12-26,"651","0","28",28,70.8661417322835,163
"Dudi Sela","Dudi","Sela","ISR",2011-12-26,"640","0","24",26,68.8976377952756,144
"Somdev Devvarman","Somdev","Devvarman","IND",2011-12-26,"631","0","27",26,70.8661417322835,160
"Ricardo Mello","Ricardo","Mello","BRA",2011-12-26,"630","0","24",31,68.8976377952756,161
"Matthew Ebden","Matthew","Ebden","AUS",2011-12-26,"627","0","24",24,74.0157480314961,172
"Adrian Mannarino","Adrian","Mannarino","FRA",2011-12-26,"623","0","30",23,72.0472440944882,152
"Steve Darcis","Steve","Darcis","BEL",2011-12-26,"622","0","24",27,70.0787401574803,161
"Pere Riba","Pere","Riba","ESP",2011-12-26,"612","0","33",23,72.0472440944882,174
"Victor Hanescu","Victor","Hanescu","ROU",2011-12-26,"600","0","26",30,77.9527559055118,194
"Mikhail Kukushkin","Mikhail","Kukushkin","KAZ",2011-12-26,"598","0","28",24,72.0472440944882,159
"Blaz Kavcic","Blaz","Kavcic","SLO",2011-12-26,"590","0","25",24,74.0157480314961,174
"Sam Querrey","Sam","Querrey","USA",2011-12-26,"589","0","24",24,77.9527559055118,200
"Matthias Bachinger","Matthias","Bachinger","GER",2011-12-26,"587","0","27",24,74.0157480314961,183
"Benoit Paire","Benoit","Paire","FRA",2011-12-26,"586","0","35",22,77.1653543307087,176
"Tobias Kamke","Tobias","Kamke","GER",2011-12-26,"582","0","33",25,70.0787401574803,163
"Eric Prodon","Eric","Prodon","FRA",2011-12-26,"581","0","29",30,70.0787401574803,159
"Andreas Beck","Andreas","Beck","GER",2011-12-26,"580","0","30",25,74.8031496062992,198
"Michael Russell","Michael","Russell","USA",2011-12-26,"577","0","29",33,68.1102362204724,155
"Michael Berrer","Michael","Berrer","GER",2011-12-26,"567","0","26",31,75.9842519685039,220
"Rafael Nadal","Rafael","Nadal","ESP",2010-12-27,"12,450","0","20",24,72.8346456692913,188
"Roger Federer","Roger","Federer","SUI",2010-12-27,"9,145","0","21",29,72.8346456692913,187
"Novak Djokovic","Novak","Djokovic","SRB",2010-12-27,"6,240","0","21",23,74.0157480314961,176
"Andy Murray","Andy","Murray","GBR",2010-12-27,"5,760","0","19",23,74.8031496062992,185
"Robin Soderling","Robin","Soderling","SWE",2010-12-27,"5,580","0","24",26,75.9842519685039,192
"Tomas Berdych","Tomas","Berdych","CZE",2010-12-27,"3,955","0","26",25,77.1653543307087,200
"David Ferrer","David","Ferrer","ESP",2010-12-27,"3,735","0","24",28,68.8976377952756,160
"Andy Roddick","Andy","Roddick","USA",2010-12-27,"3,665","0","21",NA,74.0157480314961,195
"Fernando Verdasco","Fernando","Verdasco","ESP",2010-12-27,"3,240","0","25",27,74.0157480314961,194
"Mikhail Youzhny","Mikhail","Youzhny","RUS",2010-12-27,"2,920","0","24",28,72.0472440944882,160
"Jurgen Melzer","Jurgen","Melzer","AUT",2010-12-27,"2,785","0","27",29,72.0472440944882,178
"Gael Monfils","Gael","Monfils","FRA",2010-12-27,"2,560","0","24",24,75.9842519685039,177
"Jo-Wilfried Tsonga","Jo-Wilfried","Tsonga","FRA",2010-12-27,"2,345","0","20",25,74.0157480314961,200
"Marin Cilic","Marin","Cilic","CRO",2010-12-27,"2,300","0","24",22,77.9527559055118,180
"Nicolas Almagro","Nicolas","Almagro","ESP",2010-12-27,"2,160","0","27",25,72.0472440944882,185
"Mardy Fish","Mardy","Fish","USA",2010-12-27,"1,991","0","20",29,74.0157480314961,180
"Ivan Ljubicic","Ivan","Ljubicic","CRO",2010-12-27,"1,965","0","23",NA,75.9842519685039,202
"Sam Querrey","Sam","Querrey","USA",2010-12-27,"1,860","0","27",23,77.9527559055118,200
"John Isner","John","Isner","USA",2010-12-27,"1,850","0","24",25,81.8897637795276,238
"Marcos Baghdatis","Marcos","Baghdatis","CYP",2010-12-27,"1,785","0","29",25,70.0787401574803,181
"Stanislas Wawrinka","Stanislas","Wawrinka","SUI",2010-12-27,"1,755","0","22",25,72.0472440944882,179
"Nikolay Davydenko","Nikolay","Davydenko","RUS",2010-12-27,"1,655","0","25",29,70.0787401574803,154
"Michael Llodra","Michael","Llodra","FRA",2010-12-27,"1,575","0","26",30,74.8031496062992,176
"Ernests Gulbis","Ernests","Gulbis","LAT",2010-12-27,"1,505","0","22",22,74.8031496062992,187
"Albert Montanes","Albert","Montanes","ESP",2010-12-27,"1,495","0","29",30,68.8976377952756,155
"Juan Monaco","Juan","Monaco","ARG",2010-12-27,"1,480","0","22",26,72.8346456692913,179
"David Nalbandian","David","Nalbandian","ARG",2010-12-27,"1,480","0","18",NA,70.8661417322835,175
"Viktor Troicki","Viktor","Troicki","SRB",2010-12-27,"1,430","0","28",24,75.9842519685039,189
"Juan Carlos Ferrero","Juan Carlos","Ferrero","ESP",2010-12-27,"1,415","0","23",30,72.0472440944882,160
"Richard Gasquet","Richard","Gasquet","FRA",2010-12-27,"1,385","0","28",24,72.8346456692913,165
"Thomaz Bellucci","Thomaz","Bellucci","BRA",2010-12-27,"1,355","0","27",23,74.0157480314961,181
"Feliciano Lopez","Feliciano","Lopez","ESP",2010-12-27,"1,300","0","25",29,74.0157480314961,187
"Guillermo Garcia-Lopez","Guillermo","Garcia-Lopez","ESP",2010-12-27,"1,275","0","26",27,74.0157480314961,180
"Philipp Kohlschreiber","Philipp","Kohlschreiber","GER",2010-12-27,"1,215","0","26",27,70.0787401574803,154
"Yen-Hsun Lu","Yen-Hsun","Lu","TPE",2010-12-27,"1,141","0","26",27,70.8661417322835,163
"Andrey Golubev","Andrey","Golubev","KAZ",2010-12-27,"1,135","0","30",23,72.8346456692913,170
"Florian Mayer","Florian","Mayer","GER",2010-12-27,"1,128","0","26",27,74.8031496062992,180
"Juan Ignacio Chela","Juan Ignacio","Chela","ARG",2010-12-27,"1,070","0","27",31,74.8031496062992,165
"Jarkko Nieminen","Jarkko","Nieminen","FIN",2010-12-27,"1,062","0","32",29,72.8346456692913,172
"Denis Istomin","Denis","Istomin","UZB",2010-12-27,"1,031","0","30",24,74.0157480314961,194
"Gilles Simon","Gilles","Simon","FRA",2010-12-27,"1,005","0","24",26,72.0472440944882,154
"Marcel Granollers","Marcel","Granollers","ESP",2010-12-27,"993","0","31",24,74.8031496062992,169
"Thiemo de Bakker","Thiemo","de Bakker","NED",2010-12-27,"975","0","23",22,75.9842519685039,182
"Julien Benneteau","Julien","Benneteau","FRA",2010-12-27,"965","0","21",29,72.8346456692913,174
"Jeremy Chardy","Jeremy","Chardy","FRA",2010-12-27,"960","0","30",23,74.0157480314961,165
"Sergiy Stakhovsky","Sergiy","Stakhovsky","UKR",2010-12-27,"945","0","27",24,75.9842519685039,176
"Potito Starace","Potito","Starace","ITA",2010-12-27,"945","0","34",29,74.0157480314961,185
"Alexandr Dolgopolov","Alexandr","Dolgopolov","UKR",2010-12-27,"940","0","29",22,70.8661417322835,157
"Janko Tipsarevic","Janko","Tipsarevic","SRB",2010-12-27,"935","0","26",26,70.8661417322835,176
"Tommy Robredo","Tommy","Robredo","ESP",2010-12-27,"915","0","25",28,70.8661417322835,165
"Victor Hanescu","Victor","Hanescu","ROU",2010-12-27,"915","0","26",29,77.9527559055118,194
"Andreas Seppi","Andreas","Seppi","ITA",2010-12-27,"900","0","32",26,74.8031496062992,165
"Benjamin Becker","Benjamin","Becker","GER",2010-12-27,"877","0","32",29,70.0787401574803,158
"Lleyton Hewitt","Lleyton","Hewitt","AUS",2010-12-27,"870","0","23",29,70.8661417322835,170
"Fabio Fognini","Fabio","Fognini","ITA",2010-12-27,"855","0","33",23,70.0787401574803,163
"Daniel Gimeno-Traver","Daniel","Gimeno-Traver","ESP",2010-12-27,"844","0","29",25,72.0472440944882,176
"Philipp Petzschner","Philipp","Petzschner","GER",2010-12-27,"839","0","20",26,72.8346456692913,170
"Michael Berrer","Michael","Berrer","GER",2010-12-27,"835","0","30",30,75.9842519685039,220
"Mikhail Kukushkin","Mikhail","Kukushkin","KAZ",2010-12-27,"819","0","28",23,72.0472440944882,159
"Xavier Malisse","Xavier","Malisse","BEL",2010-12-27,"816","0","27",30,72.8346456692913,183
"Kevin Anderson","Kevin","Anderson","RSA",2010-12-27,"813","0","26",24,79.9212598425197,197
"Radek Stepanek","Radek","Stepanek","CZE",2010-12-27,"795","0","23",32,72.8346456692913,167
"Pablo Cuevas","Pablo","Cuevas","URU",2010-12-27,"790","0","28",25,70.8661417322835,176
"Santiago Giraldo","Santiago","Giraldo","COL",2010-12-27,"785","0","30",23,74.0157480314961,166
"Robin Haase","Robin","Haase","NED",2010-12-27,"778","0","24",23,74.8031496062992,170
"Carlos Berlocq","Carlos","Berlocq","ARG",2010-12-27,"725","0","29",27,72.0472440944882,165
"Tobias Kamke","Tobias","Kamke","GER",2010-12-27,"724","0","28",24,70.0787401574803,163
"Fernando Gonzalez","Fernando","Gonzalez","CHI",2010-12-27,"720","0","19",30,72.0472440944882,180
"Florent Serra","Florent","Serra","FRA",2010-12-27,"715","0","32",29,70.8661417322835,171
"Lukasz Kubot","Lukasz","Kubot","POL",2010-12-27,"695","0","25",28,74.8031496062992,190
"Pablo Andujar","Pablo","Andujar","ESP",2010-12-27,"683","0","26",24,70.8661417322835,167
"Pere Riba","Pere","Riba","ESP",2010-12-27,"672","0","32",22,72.0472440944882,174
"Ivo Karlovic","Ivo","Karlovic","CRO",2010-12-27,"670","0","15",31,83.0708661417323,230
"Eduardo Schwank","Eduardo","Schwank","ARG",2010-12-27,"655","0","25",24,72.0472440944882,182
"Dudi Sela","Dudi","Sela","ISR",2010-12-27,"643","0","23",25,68.8976377952756,144
"Ricardo Mello","Ricardo","Mello","BRA",2010-12-27,"642","0","21",30,68.8976377952756,161
"Ruben Ramirez Hidalgo","Ruben","Ramirez Hidalgo","ESP",2010-12-27,"638","0","28",32,72.0472440944882,163
"Arnaud Clement","Arnaud","Clement","FRA",2010-12-27,"627","0","34",33,68.1102362204724,160
"Igor Andreev","Igor","Andreev","RUS",2010-12-27,"622","0","24",27,72.8346456692913,176
"Teymuraz Gabashvili","Teymuraz","Gabashvili","RUS",2010-12-27,"615","0","30",25,74.0157480314961,182
"Illya Marchenko","Illya","Marchenko","UKR",2010-12-27,"613","0","23",23,72.8346456692913,172
"Mischa Zverev","Mischa","Zverev","GER",2010-12-27,"611","0","30",23,74.8031496062992,178
"Adrian Mannarino","Adrian","Mannarino","FRA",2010-12-27,"600","0","21",22,72.0472440944882,152
"Rainer Schuettler","Rainer","Schuettler","GER",2010-12-27,"597","0","26",34,70.8661417322835,165
"Brian Dabul","Brian","Dabul","ARG",2010-12-27,"594","0","23",26,66.9291338582677,154
"Michal Przysiezny","Michal","Przysiezny","POL",2010-12-27,"590","0","27",26,72.8346456692913,185
"Ricardas Berankis","Ricardas","Berankis","LTU",2010-12-27,"587","0","18",20,68.8976377952756,155
"Ivan Dodig","Ivan","Dodig","CRO",2010-12-27,"586","0","23",26,72.0472440944882,183
"Lukas Lacko","Lukas","Lacko","SVK",2010-12-27,"578","0","28",23,72.8346456692913,188
"Marsel Ilhan","Marsel","Ilhan","TUR",2010-12-27,"574","0","19",23,74.8031496062992,172
"Filippo Volandri","Filippo","Volandri","ITA",2010-12-27,"574","0","27",29,72.0472440944882,161
"Dustin Brown","Dustin","Brown","GER",2010-12-27,"573","0","35",26,77.1653543307087,172
"Rui Machado","Rui","Machado","POR",2010-12-27,"573","0","27",26,70.0787401574803,143
"Leonardo Mayer","Leonardo","Mayer","ARG",2010-12-27,"572","0","21",23,74.0157480314961,183
"Jan Hajek","Jan","Hajek","CZE",2010-12-27,"570","0","27",27,70.8661417322835,176
"Marcos Daniel","Marcos","Daniel","BRA",2010-12-27,"564","0","26",32,70.8661417322835,175
"Paul-Henri Mathieu","Paul-Henri","Mathieu","FRA",2010-12-27,"562","0","23",28,72.8346456692913,163
"Kei Nishikori","Kei","Nishikori","JPN",2010-12-27,"554","0","17",21,70.0787401574803,150
"Michael Russell","Michael","Russell","USA",2010-12-27,"552","0","31",32,68.1102362204724,155
"Igor Kunitsyn","Igor","Kunitsyn","RUS",2010-12-27,"551","0","31",29,70.8661417322835,165
"Roger Federer","Roger","Federer","SUI",2009-12-28,"10,550","0","19",28,72.8346456692913,187
"Rafael Nadal","Rafael","Nadal","ESP",2009-12-28,"9,205","0","19",23,72.8346456692913,188
"Novak Djokovic","Novak","Djokovic","SRB",2009-12-28,"8,310","0","23",22,74.0157480314961,176
"Andy Murray","Andy","Murray","GBR",2009-12-28,"7,030","0","19",22,74.8031496062992,185
"Juan Martin Del Potro","Juan Martin","Del Potro","ARG",2009-12-28,"6,785","0","22",21,77.9527559055118,214
"Nikolay Davydenko","Nikolay","Davydenko","RUS",2009-12-28,"4,930","0","26",28,70.0787401574803,154
"Andy Roddick","Andy","Roddick","USA",2009-12-28,"4,410","0","20",NA,74.0157480314961,195
"Robin Soderling","Robin","Soderling","SWE",2009-12-28,"3,410","0","27",25,75.9842519685039,192
"Fernando Verdasco","Fernando","Verdasco","ESP",2009-12-28,"3,300","0","24",26,74.0157480314961,194
"Jo-Wilfried Tsonga","Jo-Wilfried","Tsonga","FRA",2009-12-28,"2,875","0","26",24,74.0157480314961,200
"Fernando Gonzalez","Fernando","Gonzalez","CHI",2009-12-28,"2,870","0","18",29,72.0472440944882,180
"Radek Stepanek","Radek","Stepanek","CZE",2009-12-28,"2,625","0","23",31,72.8346456692913,167
"Gael Monfils","Gael","Monfils","FRA",2009-12-28,"2,610","0","24",23,75.9842519685039,177
"Marin Cilic","Marin","Cilic","CRO",2009-12-28,"2,430","0","23",21,77.9527559055118,180
"Gilles Simon","Gilles","Simon","FRA",2009-12-28,"2,275","0","27",25,72.0472440944882,154
"Tommy Robredo","Tommy","Robredo","ESP",2009-12-28,"2,175","0","27",27,70.8661417322835,165
"David Ferrer","David","Ferrer","ESP",2009-12-28,"1,870","0","26",27,68.8976377952756,160
"Tommy Haas","Tommy","Haas","GER",2009-12-28,"1,855","0","19",31,74.0157480314961,185
"Mikhail Youzhny","Mikhail","Youzhny","RUS",2009-12-28,"1,690","0","31",27,72.0472440944882,160
"Tomas Berdych","Tomas","Berdych","CZE",2009-12-28,"1,655","0","28",24,77.1653543307087,200
"Stanislas Wawrinka","Stanislas","Wawrinka","SUI",2009-12-28,"1,635","0","21",24,72.0472440944882,179
"Lleyton Hewitt","Lleyton","Hewitt","AUS",2009-12-28,"1,600","0","21",28,70.8661417322835,170
"Juan Carlos Ferrero","Juan Carlos","Ferrero","ESP",2009-12-28,"1,555","0","25",29,72.0472440944882,160
"Ivan Ljubicic","Ivan","Ljubicic","CRO",2009-12-28,"1,405","0","27",NA,75.9842519685039,202
"Sam Querrey","Sam","Querrey","USA",2009-12-28,"1,320","0","26",22,77.9527559055118,200
"Nicolas Almagro","Nicolas","Almagro","ESP",2009-12-28,"1,305","0","26",24,72.0472440944882,185
"Philipp Kohlschreiber","Philipp","Kohlschreiber","GER",2009-12-28,"1,260","0","28",26,70.0787401574803,154
"Jurgen Melzer","Jurgen","Melzer","AUT",2009-12-28,"1,260","0","28",28,72.0472440944882,178
"Viktor Troicki","Viktor","Troicki","SRB",2009-12-28,"1,175","0","30",23,75.9842519685039,189
"Juan Monaco","Juan","Monaco","ARG",2009-12-28,"1,170","0","27",25,72.8346456692913,179
"Albert Montanes","Albert","Montanes","ESP",2009-12-28,"1,140","0","28",29,68.8976377952756,155
"Jeremy Chardy","Jeremy","Chardy","FRA",2009-12-28,"1,102","0","31",22,74.0157480314961,165
"Paul-Henri Mathieu","Paul-Henri","Mathieu","FRA",2009-12-28,"1,080","0","29",27,72.8346456692913,163
"John Isner","John","Isner","USA",2009-12-28,"1,067","0","22",24,81.8897637795276,238
"Igor Andreev","Igor","Andreev","RUS",2009-12-28,"1,030","0","33",26,72.8346456692913,176
"Thomaz Bellucci","Thomaz","Bellucci","BRA",2009-12-28,"1,021","0","27",22,74.0157480314961,181
"Ivo Karlovic","Ivo","Karlovic","CRO",2009-12-28,"1,015","0","23",30,83.0708661417323,230
"Janko Tipsarevic","Janko","Tipsarevic","SRB",2009-12-28,"1,015","0","28",25,70.8661417322835,176
"Andreas Beck","Andreas","Beck","GER",2009-12-28,"1,000","0","27",23,74.8031496062992,198
"Benjamin Becker","Benjamin","Becker","GER",2009-12-28,"986","0","29",28,70.0787401574803,158
"Guillermo Garcia-Lopez","Guillermo","Garcia-Lopez","ESP",2009-12-28,"954","0","28",26,74.0157480314961,180
"Marcos Baghdatis","Marcos","Baghdatis","CYP",2009-12-28,"945","0","22",24,70.0787401574803,181
"Dudi Sela","Dudi","Sela","ISR",2009-12-28,"936","0","25",24,68.8976377952756,144
"James Blake","James","Blake","USA",2009-12-28,"935","0","21",30,72.8346456692913,183
"Horacio Zeballos","Horacio","Zeballos","ARG",2009-12-28,"934","0","27",24,74.0157480314961,183
"Julien Benneteau","Julien","Benneteau","FRA",2009-12-28,"924","0","29",28,72.8346456692913,174
"Feliciano Lopez","Feliciano","Lopez","ESP",2009-12-28,"905","0","26",28,74.0157480314961,187
"Victor Hanescu","Victor","Hanescu","ROU",2009-12-28,"905","0","31",28,77.9527559055118,194
"Andreas Seppi","Andreas","Seppi","ITA",2009-12-28,"900","0","31",25,74.8031496062992,165
"Pablo Cuevas","Pablo","Cuevas","URU",2009-12-28,"899","0","30",24,70.8661417322835,176
"Jose Acasuso","Jose","Acasuso","ARG",2009-12-28,"870","0","24",27,74.8031496062992,190
"Richard Gasquet","Richard","Gasquet","FRA",2009-12-28,"850","0","21",23,72.8346456692913,165
"Evgeny Korolev","Evgeny","Korolev","KAZ",2009-12-28,"848","0","26",21,72.8346456692913,180
"Fabio Fognini","Fabio","Fognini","ITA",2009-12-28,"790","0","29",22,70.0787401574803,163
"Mardy Fish","Mardy","Fish","USA",2009-12-28,"790","0","25",28,74.0157480314961,180
"Marco Chiudinelli","Marco","Chiudinelli","SUI",2009-12-28,"767","0","23",28,74.0157480314961,174
"Olivier Rochus","Olivier","Rochus","BEL",2009-12-28,"757","0","24",28,66.1417322834646,143
"Marc Gicquel","Marc","Gicquel","FRA",2009-12-28,"744","0","29",32,74.0157480314961,165
"Simon Greul","Simon","Greul","GER",2009-12-28,"739","0","27",28,72.8346456692913,176
"Sergiy Stakhovsky","Sergiy","Stakhovsky","UKR",2009-12-28,"733","0","29",23,75.9842519685039,176
"Florian Mayer","Florian","Mayer","GER",2009-12-28,"701","0","25",26,74.8031496062992,180
"Potito Starace","Potito","Starace","ITA",2009-12-28,"682","0","31",28,74.0157480314961,185
"Arnaud Clement","Arnaud","Clement","FRA",2009-12-28,"667","0","28",32,68.1102362204724,160
"David Nalbandian","David","Nalbandian","ARG",2009-12-28,"665","0","19",NA,70.8661417322835,175
"Florent Serra","Florent","Serra","FRA",2009-12-28,"665","0","33",28,70.8661417322835,171
"Maximo Gonzalez","Maximo","Gonzalez","ARG",2009-12-28,"663","0","22",26,68.8976377952756,154
"Michael Llodra","Michael","Llodra","FRA",2009-12-28,"649","0","20",29,74.8031496062992,176
"Fabrice Santoro","Fabrice","Santoro","FRA",2009-12-28,"645","0","28",NA,70.0787401574803,163
"Frederico Gil","Frederico","Gil","POR",2009-12-28,"642","0","27",24,70.0787401574803,154
"Oscar Hernandez","Oscar","Hernandez","ESP",2009-12-28,"633","0","36",31,70.8661417322835,154
"Daniel Koellerer","Daniel","Koellerer","AUT",2009-12-28,"617","0","26",NA,70.8661417322835,176
"Daniel Gimeno-Traver","Daniel","Gimeno-Traver","ESP",2009-12-28,"613","0","32",24,72.0472440944882,176
"Juan Ignacio Chela","Juan Ignacio","Chela","ARG",2009-12-28,"611","0","26",30,74.8031496062992,165
"Michael Berrer","Michael","Berrer","GER",2009-12-28,"608","0","26",29,75.9842519685039,220
"Leonardo Mayer","Leonardo","Mayer","ARG",2009-12-28,"607","0","24",22,74.0157480314961,183
"Taylor Dent","Taylor","Dent","USA",2009-12-28,"602","0","23",28,74.0157480314961,195
"Peter Luczak","Peter","Luczak","AUS",2009-12-28,"598","0","29",30,72.0472440944882,170
"Mischa Zverev","Mischa","Zverev","GER",2009-12-28,"590","0","26",22,74.8031496062992,178
"Rajeev Ram","Rajeev","Ram","USA",2009-12-28,"590","0","24",25,75.9842519685039,180
"Philipp Petzschner","Philipp","Petzschner","GER",2009-12-28,"587","0","30",25,72.8346456692913,170
"Alejandro Falla","Alejandro","Falla","COL",2009-12-28,"587","0","22",26,72.8346456692913,169
"Lukas Lacko","Lukas","Lacko","SVK",2009-12-28,"580","0","24",22,72.8346456692913,188
"Michael Russell","Michael","Russell","USA",2009-12-28,"579","0","24",31,68.1102362204724,155
